audio_timestamp,frequencies,fs,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,timestamp,topic
12833722,"[ 750  765  781  796  812  828  843  859  875  890  906  921  937  953
  968  984 1000 1015 1031 1046 1062 1078 1093 1109 1125 1140 1156 1171
 1187 1203 1218 1234]",16000,0,[-0.033 -0.003  0.026 -0.002 -0.003  0.029 -0.003 -0.033],32,4,"[ 144.79156    80.69548   132.46274    13.555826  142.37738   109.53574
   60.233665 -136.46393   -37.779705 -177.13638   -54.04339   -80.74342
 -121.456665  -79.775925 -214.2015   -262.1571   -258.91095  -305.6424
 -353.2959   -409.68488  -507.21216  -372.6491   -413.5613   -454.83563
 -543.96027  -534.1452   -481.539    -487.56177  -549.604    -530.4308
 -537.2877   -514.97546  -599.76587  -512.4141   -548.22034  -567.9313
 -346.7764   -441.57855  -461.22745  -427.386    -353.51584  -270.10086
 -266.419    -103.68463  -107.48405  -129.49367   -26.137194  -39.92477
  131.13593    29.75867    32.9706    177.31985   112.4682    222.11209
  187.76129   237.79565   327.73547   318.2931    389.00946   327.9386
  315.69135   246.95808   304.40536   191.33641   357.61453   398.80963
  226.56291   348.37915   341.8388    237.3656    243.59793   116.02277
   27.52729    66.297585   60.99242   -71.851105 -130.98781  -119.43195
 -163.96039  -290.25183  -293.2752   -339.01263  -382.34967  -362.123
 -441.17422  -495.97028  -522.69824  -625.458    -639.4586   -646.5107
 -650.04266  -707.796    -643.3772   -736.3636   -671.1243   -631.2168
 -752.9657   -682.4475   -657.83435  -725.33563  -564.834    -577.41626
 -463.78342  -480.64056  -306.16937  -321.95612   -84.4466    -92.30334
   51.7427     81.440636  262.70068   254.95447   347.55286   439.1501
  482.41      604.9379    654.0853    744.35223   763.23047   809.7494
  858.03845   868.96045   922.4417    851.7731    880.0347    843.21765
  920.69324   908.579   ]","[ 730.3721     657.10803    659.1394     728.18286    824.9835
  768.4857     814.7025     828.5583     922.63525    899.9991
  916.1157     878.0427     841.6817     854.6703     888.90765
  829.3207     921.5802     836.044      887.13043    786.106
  758.03424    718.5288     781.15686    707.4121     714.98267
  605.338      650.08386    625.05176    523.03845    554.6477
  481.57782    481.88025    391.9016     212.75314    174.54062
  140.7305     126.80821     41.518612    19.539309   -18.500448
 -121.928894   -75.37669      7.6207952  -41.608944  -109.31437
  -93.59866   -101.76602    -36.124252    29.396091    -8.885779
   13.87994     -1.4595528   -3.8360271   14.56308    119.84966
  120.69507    184.58705    232.12866    323.96094    377.40213
  406.9411     428.5955     520.25586    566.0298     544.1702
  557.53394    560.3467     701.5214     688.09875    819.94104
  889.49243    834.3545     890.4056     830.7713     857.4211
 1014.2207    1030.9153     924.7184     862.6161     834.94226
  825.49316    846.5909     896.15564    863.8794     730.1025
  739.0874     678.8712     666.9877     622.03613    545.8434
  524.6246     425.19104    338.67865    295.4984     353.51538
  219.52824   -292.09143   -486.76685   -570.6487    -563.40155
 -607.78815   -716.49677   -775.13965   -843.22986   -925.964
 -911.3602    -863.9563    -993.64307   -916.6415    -949.3871
 -984.5393    -940.2874    -906.9894    -802.899     -888.3374
 -805.6511    -808.92004   -636.36646   -555.3989    -549.4696
 -471.20465   -418.0434    -277.15662   -207.82672   -165.43277
  -91.64405     25.59853     96.04465  ]",1627402935,audio/signals_f
12843272,"[ 875  890  906  921  937  953  968  984 1000 1015 1031 1046 1062 1078
 1093 1109 1125 1140 1156 1171 1187 1203 1218 1234 1250 1265 1281 1296
 1312 1328 1343 1359]",16000,1,[-0.033 -0.003  0.026 -0.002 -0.003  0.029 -0.003 -0.033],32,4,"[ 1.27407520e+03  7.60160645e+02  1.18727734e+03  1.62493555e+03
  6.87720703e+02  3.13043555e+03  2.02766113e+02  3.85988232e+03
  3.98746924e+03 -5.22978320e+03 -3.20094004e+04  1.69445781e+04
 -1.67231055e+03  4.80006836e+03  1.22080566e+04 -6.03631592e+03
  3.00462676e+04 -1.14939484e+02 -8.99170078e+04 -5.02822812e+04
  8.21243359e+03 -1.16731777e+04 -9.06257422e+03  1.53815552e+02
 -6.57383789e+03 -2.40698438e+03 -2.60716626e+03 -3.55439258e+03
 -1.77197839e+03 -2.89005518e+03 -1.95661108e+03 -2.01545557e+03
  2.39467358e+03  2.20354053e+03  1.90154517e+03  1.38013965e+03
  1.07119043e+03  1.25895581e+03 -5.93081055e+02  9.96320557e+02
 -3.28277466e+02 -3.62940210e+03 -1.47097451e+04  3.22778003e+03
 -3.06387598e+03 -2.30064453e+03  7.97509277e+02 -4.61174268e+03
  3.49728125e+03 -1.00342676e+03 -1.98331035e+04 -1.27053320e+04
 -1.73229492e+03 -4.47254492e+03 -3.18197705e+03 -1.76677539e+03
 -2.19325098e+03 -1.23856689e+03 -1.12214294e+03 -6.44518066e+02
 -5.13870667e+02 -2.71518921e+02  6.59803162e+01  4.66564941e+00
  5.98764258e+03  3.49307471e+03  4.47260547e+03  4.46758398e+03
  1.31057812e+03  6.36149512e+03 -1.75820752e+03  6.32332910e+03
  4.19735889e+03 -1.16289375e+04 -7.78478281e+04  2.68977031e+04
 -1.27212656e+04  1.72503906e+02  8.24810547e+03 -1.80826621e+04
  2.76287969e+04 -3.35917266e+04 -1.14357906e+05 -3.17138574e+04
  9.19315234e+03 -1.28122080e+04 -6.00698730e+02 -2.63034180e+03
 -2.34405493e+03  7.60597412e+02 -2.17294336e+03  1.98837817e+03
 -1.62818359e+02  1.33809131e+03  2.01757739e+03  5.45679932e+02
  5.32803223e+02  3.83787598e+02  2.98838348e+02  4.17239258e+02
 -3.43613281e+01  1.91744202e+02 -1.34885681e+02 -2.66754883e+02
  4.37464752e+02 -4.35039941e+03 -1.01086426e+03  1.62706128e+03
  8.40501709e+02 -3.30629639e+02  1.74964661e+03 -6.17081665e+02
  2.30157324e+03  3.06202759e+03 -5.89726562e+03 -5.62820996e+03
 -4.69582092e+02 -1.62710156e+03 -1.07001978e+03 -4.43698730e+02
 -8.77075195e+02 -2.10886200e+02 -4.37785278e+02 -3.89559509e+02
 -1.07747498e+02 -2.87787659e+02 -1.26324570e+02 -1.17266953e+02]","[ 8.50186035e+02  5.01072754e+02  1.37534375e+03  1.61011719e+02
  1.39587500e+03  8.94197021e+02  2.41303223e+02  5.03960254e+03
 -2.23624683e+03  2.97730508e+04 -2.93619121e+04 -5.07263086e+03
 -1.66988574e+04  1.91916357e+03 -1.84972441e+04 -8.34899316e+03
 -1.14641328e+04 -7.88212969e+04 -3.49821797e+04  5.20218867e+04
  2.41916719e+04  2.16281055e+03  1.75215547e+04  7.86152441e+03
  6.64896680e+03  9.12994043e+03  5.14117383e+03  6.75955859e+03
  5.57445215e+03  5.05060889e+03  5.31695117e+03  4.40018848e+03
  2.67725562e+03  3.03531372e+03  3.40934863e+03  3.48214746e+03
  4.43820898e+03  3.75255176e+03  4.28808350e+03  5.83268359e+03
  2.63478027e+03  1.58919336e+04 -8.05342480e+03  1.77912158e+03
 -2.99124634e+03  2.96489160e+03 -2.52685400e+03 -1.20401599e+03
 -5.34625488e+02 -1.59286455e+04 -8.66065430e+03  8.36934277e+03
  3.31971289e+03 -3.32721924e+02  1.77743848e+03  1.77241211e+01
  1.01968506e+02  4.05000610e+01 -2.26683105e+02  6.60473022e+01
 -1.35803528e+02  2.48134460e+02  2.70754639e+02  4.65130615e+02
  7.00342188e+03  6.48623438e+03  9.58021484e+03  6.58914648e+03
  1.05542227e+04  9.41763672e+03  8.30130957e+03  1.88982188e+04
  2.21727100e+03  7.34503594e+04 -4.81387891e+04 -5.29520117e+03
 -2.49955078e+04  8.72986914e+03 -2.52664980e+04 -6.11887207e+03
 -1.89923008e+04 -8.80880000e+04  8.63360596e+02  7.19357031e+04
  1.89977832e+04  1.24984424e+04  1.69604727e+04  6.76589648e+03
  1.12340859e+04  6.24733105e+03  7.59086670e+03  7.29383594e+03
  5.20637744e+03  7.78737598e+03  5.08703174e+03  6.94504590e+03
 -1.15173645e+02 -1.48180786e+02  1.18553406e+02  2.88549805e+01
 -1.09385986e+01  2.73289734e+02 -2.11805481e+02  7.92028564e+02
 -1.37504272e+01  2.47619873e+03 -7.40599268e+03  8.59866333e+02
 -2.19953760e+03 -8.90233154e+01 -1.19857275e+03 -1.87596338e+03
  9.65992126e+01 -6.84378613e+03 -6.91913965e+03  1.21599023e+03
  5.43924805e+02 -9.92528809e+02  1.98020172e+02 -8.15700073e+02
 -5.19891785e+02 -4.44974915e+02 -8.58109497e+02 -4.45130280e+02
 -8.35533081e+02 -5.78004517e+02 -6.17285400e+02 -6.48950073e+02]",1627402935,audio/signals_f
12867851,"[1000 1015 1031 1046 1062 1078 1093 1109 1125 1140 1156 1171 1187 1203
 1218 1234 1250 1265 1281 1296 1312 1328 1343 1359 1375 1390 1406 1421
 1437 1453 1468 1484]",16000,2,[-0.033 -0.003  0.026 -0.002 -0.003  0.029 -0.003 -0.033],32,4,"[ 1.3616885e+03  6.5100366e+02 -3.1154785e+02 -1.1922858e+03
 -2.2875161e+03 -3.2858354e+03 -4.2509165e+03 -5.1325605e+03
 -5.9909043e+03 -6.7550469e+03 -7.0703066e+03 -7.6429888e+03
 -7.4765322e+03 -7.0331455e+03 -6.1118164e+03 -4.0161929e+03
  2.3639890e+02  1.1742586e+04  1.2129637e+05 -5.2702008e+04
 -2.9178154e+04 -2.1921934e+04 -1.8047012e+04 -1.5182755e+04
 -1.2916979e+04 -1.0830918e+04 -9.0131875e+03 -7.3005215e+03
 -5.7957158e+03 -4.2758203e+03 -2.8479783e+03 -1.7102378e+03
  3.2870361e+02  5.4845764e+01 -2.5648224e+02 -4.8179510e+02
 -6.0211664e+02 -7.7005920e+02 -9.4191809e+02 -1.0614990e+03
 -1.1800414e+03 -1.1734269e+03 -1.3657822e+03 -1.2502190e+03
 -1.1871012e+03 -1.1721315e+03 -1.3065195e+03 -1.4405184e+03
 -1.8357539e+03 -3.0564673e+03 -1.7615555e+04  4.3037832e+03
  1.9081396e+03  1.2140571e+03  8.8253821e+02  5.8029578e+02
  3.8146506e+02  1.9240811e+02 -3.7541687e+01 -2.4295836e+02
 -4.8495532e+02 -5.8352039e+02 -7.9782471e+02 -1.0692454e+03
  8.5759805e+03  1.0753666e+04  1.2667689e+04  1.4411453e+04
  1.5614674e+04  1.6372734e+04  1.6725662e+04  1.6284571e+04
  1.5377961e+04  1.3753947e+04  1.1369988e+04  8.4839502e+03
  4.6736475e+03 -2.9468616e+02 -6.7543916e+03 -1.5677933e+04
 -3.0115646e+04 -6.3691969e+04 -3.8616688e+05  1.0361150e+05
  4.2381977e+04  2.3596154e+04  1.3851547e+04  7.8527090e+03
  3.7149365e+03  8.5706543e+02 -1.0311382e+03 -2.2487988e+03
 -2.8273350e+03 -2.9620908e+03 -2.6785037e+03 -2.1703640e+03
  3.7940454e+02  1.5796335e+02  1.5986707e+02  6.5574219e+01
 -7.1519684e+01 -1.6662259e+02 -3.2518134e+02 -4.0201187e+02
 -6.1214465e+02 -8.0907385e+02 -9.1351196e+02 -1.3238588e+03
 -1.3549468e+03 -1.4711287e+03 -1.7451335e+03 -1.9387483e+03
 -2.2065466e+03 -2.6960740e+03 -8.1587373e+03 -1.0775205e+03
 -1.6652520e+03 -1.9049592e+03 -1.8504500e+03 -1.9333032e+03
 -2.0034497e+03 -1.8282368e+03 -1.8379272e+03 -1.7031953e+03
 -1.6068340e+03 -1.5321570e+03 -1.3772736e+03 -1.1814106e+03]","[ 7.2866465e+03  7.6729766e+03  7.8752744e+03  7.9559136e+03
  7.7222749e+03  7.3719785e+03  6.9167998e+03  6.1606333e+03
  5.0060928e+03  3.8660757e+03  2.4431294e+03  5.8507111e+02
 -1.8893093e+03 -4.4202251e+03 -8.0141509e+03 -1.2825785e+04
 -2.0987402e+04 -4.0005375e+04 -2.3079484e+05  5.6363383e+04
  2.1786102e+04  1.1092534e+04  5.7978662e+03  2.3984536e+03
 -2.8817444e+00 -1.5761404e+03 -2.7297954e+03 -3.5067703e+03
 -4.0915596e+03 -4.2040049e+03 -4.2505435e+03 -4.0287495e+03
  1.3669790e+03  1.4522788e+03  1.2970225e+03  1.2095260e+03
  9.9479242e+02  7.5836047e+02  7.2444470e+02  5.0408917e+02
  2.8259604e+02  3.4210205e+00 -1.4759235e+02 -6.3933044e+02
 -9.3066058e+02 -1.1292947e+03 -1.4577211e+03 -1.9713602e+03
 -3.0915928e+03 -5.3201709e+03 -3.0403402e+04  8.7278047e+03
  4.0643289e+03  2.8631714e+03  2.4287102e+03  2.1572185e+03
  1.9234893e+03  1.8270692e+03  1.8409343e+03  1.6333392e+03
  1.6337793e+03  1.4255510e+03  1.2922432e+03  1.1037686e+03
 -1.3419619e+04 -1.2263099e+04 -1.0448342e+04 -8.3489844e+03
 -6.0221465e+03 -3.2476782e+03 -3.4671472e+02  2.7319001e+03
  5.6349683e+03  8.5435859e+03  1.1725709e+04  1.4032334e+04
  1.6156021e+04  1.8146826e+04  1.9581205e+04  2.0375066e+04
  2.0650281e+04  2.0228055e+04  2.6643129e+04  2.5927727e+04
  2.1685193e+04  1.9369938e+04  1.7392062e+04  1.5209858e+04
  1.2911486e+04  1.0720339e+04  8.4841826e+03  6.3261089e+03
  4.1937881e+03  2.4300632e+03  9.1206519e+02 -3.7496826e+02
  1.0678378e+03  1.2125315e+03  1.1953269e+03  1.2377417e+03
  1.3608188e+03  1.4115566e+03  1.4064844e+03  1.5002722e+03
  1.3723157e+03  1.2896995e+03  1.1377250e+03  9.8889545e+02
  5.8608411e+02  4.6660150e+02 -1.4193222e+02 -8.4402167e+02
 -2.2223674e+03 -5.3994297e+03 -3.7797281e+04  1.1806828e+04
  5.6774146e+03  3.7986699e+03  2.8513320e+03  2.1515354e+03
  1.6902264e+03  1.3052622e+03  1.0161573e+03  6.9727454e+02
  4.3786426e+02  2.7680478e+02  2.7730652e+02  1.2879015e+02]",1627402935,audio/signals_f
12892435,"[1125 1140 1156 1171 1187 1203 1218 1234 1250 1265 1281 1296 1312 1328
 1343 1359 1375 1390 1406 1421 1437 1453 1468 1484 1500 1515 1531 1546
 1562 1578 1593 1609]",16000,3,[-0.033 -0.003  0.026 -0.002 -0.003  0.029 -0.003 -0.033],32,4,"[ 1.65240942e+03  1.84738672e+03  1.92946497e+03  1.92452441e+03
  1.97543860e+03  1.80804126e+03  1.54283765e+03  1.21034192e+03
  6.51477173e+02  4.99003601e+01 -1.07145239e+03 -1.81932825e+03
 -2.92182910e+03 -4.70714551e+03 -6.78928174e+03 -1.02432402e+04
 -1.56840352e+04 -2.70918711e+04 -8.44422500e+04  7.61389062e+04
  2.43040977e+04  1.31032109e+04  7.81488232e+03  4.69326172e+03
  2.48428662e+03  8.77252075e+02 -3.44471252e+02 -1.31450366e+03
 -1.97175500e+03 -2.51501123e+03 -2.82138525e+03 -3.01823682e+03
 -1.43268005e+03 -1.10126758e+03 -6.96723267e+02 -2.57880859e+02
  3.41051575e+02  8.98592590e+02  1.44076831e+03  1.90780237e+03
  2.49224805e+03  3.05905151e+03  3.17535059e+03  3.71642432e+03
  4.09871826e+03  4.19387695e+03  4.14916895e+03  3.70414771e+03
  3.32802051e+03  1.92878320e+03 -4.70942188e+03  1.28675195e+04
  6.84004492e+03  5.15969531e+03  4.10257910e+03  3.28139014e+03
  2.51162061e+03  1.77736829e+03  9.32951233e+02  2.82981018e+02
 -2.62096802e+02 -7.82541443e+02 -1.24315784e+03 -1.62127991e+03
 -4.01808960e+03 -2.46215527e+03 -5.74445312e+02  1.87405469e+03
  4.84474121e+03  7.98043750e+03  1.16601719e+04  1.55446504e+04
  1.97530508e+04  2.42961816e+04  2.84208691e+04  3.33834766e+04
  3.82998203e+04  4.33518750e+04  4.86311953e+04  5.46978750e+04
  6.32137852e+04  8.01723984e+04  1.58126812e+05 -6.22962266e+04
  8.00627197e+03  2.17478594e+04  2.65386953e+04  2.80267070e+04
  2.76900352e+04  2.62658691e+04  2.38610938e+04  2.10732891e+04
  1.77436641e+04  1.42287158e+04  1.05594580e+04  6.71781738e+03
  2.23148621e+02  4.28393829e+02  6.88870911e+02  9.47286377e+02
  1.11465198e+03  1.31957556e+03  1.37286951e+03  1.49474536e+03
  1.50720386e+03  1.55693530e+03  9.80932251e+02  9.93875793e+02
  7.07300720e+02  3.13867645e+01 -6.21445984e+02 -2.05083716e+03
 -4.05074683e+03 -8.39182617e+03 -2.99207109e+04  2.99861523e+04
  1.04479795e+04  6.04729443e+03  3.83057764e+03  2.58027661e+03
  1.49754810e+03  7.83705933e+02  2.23852768e+02 -3.10225464e+02
 -6.45417969e+02 -8.71569763e+02 -1.15958069e+03 -1.23992236e+03]","[-4.12105957e+02 -5.88890991e+01  3.25694885e+02  8.65916992e+02
  1.25909937e+03  1.79816064e+03  2.44759912e+03  2.95428247e+03
  3.49805371e+03  4.13040430e+03  4.56587207e+03  5.17062842e+03
  5.67745996e+03  6.04397266e+03  6.47316016e+03  6.58116064e+03
  6.75525586e+03  6.45753418e+03  5.14831445e+03  9.12820898e+03
  7.68408545e+03  7.14811328e+03  6.65860693e+03  6.07748340e+03
  5.56780859e+03  4.94366357e+03  4.28683740e+03  3.54960059e+03
  2.81795557e+03  2.12348975e+03  1.37278943e+03  7.02950073e+02
 -4.53238464e+02 -6.97067078e+02 -9.47150208e+02 -1.13704102e+03
 -1.22383911e+03 -1.18413269e+03 -8.82614502e+02 -6.18687988e+02
 -2.76020020e+02  3.32033783e+02  9.39892578e+02  1.98225293e+03
  3.04219971e+03  4.31008594e+03  5.94502246e+03  8.10042480e+03
  1.15715605e+04  1.86496836e+04  5.22587305e+04 -4.24524062e+04
 -1.12607461e+04 -4.67888770e+03 -1.64465710e+03  1.04887543e+02
  1.26790503e+03  2.00522900e+03  2.48356543e+03  2.69369849e+03
  2.73756616e+03  2.73724658e+03  2.56459082e+03  2.29479272e+03
 -9.37461328e+03 -1.11396582e+04 -1.28040625e+04 -1.40993750e+04
 -1.51227568e+04 -1.56264199e+04 -1.54915723e+04 -1.47508516e+04
 -1.33028086e+04 -1.07270088e+04 -7.36135400e+03 -2.65760547e+03
  3.66551465e+03  1.21036094e+04  2.37956797e+04  4.05566289e+04
  6.86844062e+04  1.29631562e+05  4.25995031e+05 -4.08822000e+05
 -1.36079438e+05 -7.66231406e+04 -4.84824844e+04 -3.11936855e+04
 -1.89615605e+04 -9.72911035e+03 -2.50305566e+03  3.04753101e+03
  7.40586133e+03  1.07361807e+04  1.30580518e+04  1.44048477e+04
 -1.04243005e+03 -1.07696118e+03 -9.32021667e+02 -8.70354980e+02
 -7.37329102e+02 -4.00792267e+02 -1.26676636e+02  3.27960388e+02
  6.75981445e+02  1.08700366e+03  1.45154126e+03  2.07017773e+03
  2.65571069e+03  3.21062451e+03  3.83270605e+03  4.60094043e+03
  5.79564551e+03  7.86944336e+03  1.81784336e+04 -1.07560605e+04
 -1.23689917e+03  5.59635681e+02  1.25781543e+03  1.60425098e+03
  1.68380359e+03  1.73032117e+03  1.48644849e+03  1.30097900e+03
  1.01062842e+03  7.57717163e+02  4.44032623e+02  1.08934128e+02]",1627402935,audio/signals_f
12917018,"[1250 1265 1281 1296 1312 1328 1343 1359 1375 1390 1406 1421 1437 1453
 1468 1484 1500 1515 1531 1546 1562 1578 1593 1609 1625 1640 1656 1671
 1687 1703 1718 1734]",16000,4,[-0.033 -0.003  0.026 -0.002 -0.003  0.029 -0.003 -0.033],32,4,"[ 1.57260840e+03  2.00659839e+03  2.47029858e+03  2.99852563e+03
  3.45908496e+03  3.99109570e+03  4.47073193e+03  4.90199658e+03
  5.37435254e+03  5.59700879e+03  5.93231934e+03  6.13039062e+03
  5.85801709e+03  5.65682324e+03  5.19458838e+03  4.18862402e+03
  2.44546362e+03 -9.06622192e+02 -1.43872441e+04  4.72546406e+04
  1.65045977e+04  1.15188037e+04  8.79239258e+03  7.04665039e+03
  5.63521973e+03  4.52993945e+03  3.44048193e+03  2.39791895e+03
  1.48449438e+03  6.22560791e+02 -4.05640869e+01 -6.42312012e+02
  1.07958984e+00  4.25904449e+02  1.15985168e+03  1.74221631e+03
  2.37209131e+03  3.17579199e+03  4.02953784e+03  4.83818799e+03
  5.72741357e+03  6.54298730e+03  7.67774316e+03  8.05269385e+03
  9.11633105e+03  9.95751172e+03  1.09873965e+04  1.21266602e+04
  1.36714238e+04  1.70516367e+04  2.92740195e+04 -2.95783008e+04
 -1.05170166e+03  3.05376172e+03  4.32436963e+03  4.76913086e+03
  4.84439746e+03  4.60840527e+03  4.40741016e+03  3.95403760e+03
  3.35263623e+03  2.80230566e+03  2.24301318e+03  1.61435925e+03
 -1.19480322e+04 -1.14496221e+04 -1.02114082e+04 -8.22063477e+03
 -5.27790234e+03 -1.42211035e+03  3.21963232e+03  8.74195605e+03
  1.53172266e+04  2.23980391e+04  3.07918340e+04  3.97575742e+04
  4.99827812e+04  6.16712227e+04  7.57122969e+04  9.39144375e+04
  1.20908375e+05  1.73632719e+05  3.71361625e+05 -5.58434875e+05
 -9.94369297e+04 -3.06678555e+04 -2.84209521e+03  1.19206992e+04
  2.02034766e+04  2.49037070e+04  2.71256445e+04  2.74385527e+04
  2.65178320e+04  2.45408359e+04  2.17731484e+04  1.87609336e+04
  3.00441345e+02  5.56054993e+02  8.35899719e+02  1.23917456e+03
  1.39342139e+03  1.80274707e+03  2.00497510e+03  2.23763965e+03
  2.51436792e+03  2.57864111e+03  2.76902588e+03  2.61203320e+03
  2.47913037e+03  2.27909131e+03  1.84042993e+03  1.05516309e+03
 -3.47310272e+02 -2.57371460e+03 -1.22145742e+04  3.22878594e+04
  1.00857168e+04  6.45749023e+03  4.64064258e+03  3.33037402e+03
  2.48024609e+03  1.68308276e+03  9.94372986e+02  3.26335907e+02
 -3.36019348e+02 -7.96868835e+02 -1.18500879e+03 -1.68058643e+03]","[-1.9809480e+03 -2.0888267e+03 -2.0386172e+03 -1.9434504e+03
 -1.7289015e+03 -1.3154312e+03 -1.0889973e+03 -4.1119040e+02
  3.5481445e+02  9.0228424e+02  1.9845793e+03  3.5353933e+03
  4.2799673e+03  5.9541387e+03  7.8904595e+03  1.0319443e+04
  1.4111674e+04  2.1447277e+04  4.8901422e+04 -8.0839109e+04
 -1.5912877e+04 -6.1912725e+03 -2.1385522e+03  1.6443326e+02
  1.5992341e+03  2.4365859e+03  3.0656531e+03  3.2182881e+03
  3.4070413e+03  3.2105864e+03  2.9852878e+03  2.7114746e+03
 -2.9631699e+03 -3.3313782e+03 -3.5991602e+03 -3.7553987e+03
 -3.8416875e+03 -3.6990669e+03 -3.6424634e+03 -3.3466748e+03
 -2.8227798e+03 -2.3274014e+03 -1.3630048e+03 -1.1664548e+02
  7.4985181e+02  2.3060820e+03  4.5351396e+03  7.2964448e+03
  1.2019908e+04  2.0994082e+04  5.5713688e+04 -1.0692836e+05
 -2.5877480e+04 -1.3465328e+04 -8.0811050e+03 -4.8597983e+03
 -2.6620200e+03 -1.1102625e+03  1.9488397e+02  1.2063142e+03
  1.8996356e+03  2.4039106e+03  2.7909021e+03  3.0620149e+03
 -7.2054380e+03 -1.1035738e+04 -1.4927568e+04 -1.8861109e+04
 -2.2645305e+04 -2.6194859e+04 -2.9397869e+04 -3.1681496e+04
 -3.3438027e+04 -3.4500473e+04 -3.3859742e+04 -3.2229055e+04
 -2.9542488e+04 -2.4587863e+04 -1.6918043e+04 -5.2678184e+03
  1.4150263e+04  5.3233711e+04  2.0026805e+05 -4.7821506e+05
 -1.3853777e+05 -8.3462578e+04 -5.7552664e+04 -4.0768742e+04
 -2.7856492e+04 -1.7367480e+04 -8.5250996e+03 -1.0571206e+03
  5.4452031e+03  1.0859479e+04  1.5274067e+04  1.8616418e+04
 -4.4788437e+02 -3.4909787e+02 -3.1824887e+02 -2.3328345e+02
  2.5862091e+01  2.8876416e+02  6.5376636e+02  1.0103222e+03
  1.5273904e+03  2.0218062e+03  2.7251047e+03  3.7769856e+03
  4.1700576e+03  5.3064355e+03  6.7043262e+03  8.1517949e+03
  1.0811582e+04  1.5735452e+04  3.4744602e+04 -5.5150656e+04
 -1.0335328e+04 -3.6376851e+03 -8.7741064e+02  5.8131592e+02
  1.5095482e+03  2.1487678e+03  2.5631965e+03  2.7625776e+03
  2.8979319e+03  2.8408145e+03  2.6544385e+03  2.5106768e+03]",1627402936,audio/signals_f
