audio_timestamp,frequencies,fs,index,mic_positions,motors_pwm,motors_thrust,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,timestamp,topic,vbat,vx,vy,x,y,yaw_deg,yaw_rate_deg,z
,,,0,,,,,,,,124,geometry/pose_raw,,0.14274196326732635,0.08820570260286331,0.1468578577041626,0.08606183528900146,0.0068537211045622826,0.0,0.01414951216429472
,,,1,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,135,crazyflie/motors,,,,,,,,
,,,2,,,,,,,,195,geometry/pose_raw,,0.14660948514938354,0.0907345786690712,0.15602123737335205,0.09171321988105774,0.005872446112334728,0.0,0.015199486166238785
,,,3,,,,,,,,204,geometry/pose_raw,,0.14739710092544556,0.09132003039121628,0.15749119222164154,0.09262363612651825,0.005898997653275728,0.0,0.015191017650067806
,,,4,,,,,,,,215,geometry/pose_raw,,0.14801327884197235,0.09195360541343689,0.15896816551685333,0.09354013949632645,0.005256599746644497,0.0,0.015182450413703918
,,,5,,,,,,,,224,geometry/pose_raw,,0.14805808663368225,0.0921056717634201,0.1598636955022812,0.09409575909376144,0.005570780951529741,0.0,0.015902165323495865
,,,6,,,,,,,,234,geometry/pose_raw,,0.1486562043428421,0.09254830330610275,0.1613471359014511,0.09501918405294418,0.004727825056761503,0.0,0.015933644026517868
,,,7,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,235,crazyflie/motors,,,,,,,,
,,,8,,,,,,,,244,geometry/pose_raw,,0.14923793077468872,0.09304581582546234,0.1628364771604538,0.09594729542732239,0.004003505222499371,0.0,0.015966109931468964
,,,9,,,,,,,,254,geometry/pose_raw,,0.150033637881279,0.09354174882173538,0.16433270275592804,0.09688037633895874,0.004907484166324139,0.0,0.015999075025320053
,,,10,,,,,,,,264,geometry/pose_raw,,0.15009596943855286,0.09372401237487793,0.16521212458610535,0.09742306172847748,0.005208203569054604,0.0,0.01678229123353958
,,,11,,,,,,,,274,geometry/pose_raw,,0.15077835321426392,0.09421437978744507,0.1667162925004959,0.09836294502019882,0.004783180076628923,0.0,0.016854751855134964
,,,12,,,,,,,,285,geometry/pose_raw,,0.15137885510921478,0.09473827481269836,0.16822688281536102,0.09930789470672607,0.0045759002678096294,0.0,0.01692715473473072
,,,13,,,,,,,,294,geometry/pose_raw,,0.15202383697032928,0.09518150985240936,0.16974370181560516,0.10025767982006073,0.004960678517818451,0.0,0.016999976709485054
,,,14,,,,,,,,304,geometry/pose_raw,,0.1527690440416336,0.0956459641456604,0.17126744985580444,0.1012120246887207,0.006027194671332836,0.0,0.01707327738404274
,,,15,,,,,,,,315,geometry/pose_raw,,0.1530819684267044,0.09595684707164764,0.17250069975852966,0.10197886824607849,0.006727465428411961,0.0,0.017509672790765762
,,,16,,,,,,,,323,geometry/pose_raw,,0.15363812446594238,0.09644117206335068,0.17403404414653778,0.1029411181807518,0.006261712871491909,0.0,0.01760161481797695
,,,17,,,,,,,,334,geometry/pose_raw,,0.15431301295757294,0.09694104641675949,0.17557354271411896,0.10390827804803848,0.006194218527525663,0.0,0.01769273728132248
,,,18,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,335,crazyflie/motors,,,,,,,,
,,,19,,,,,,,,4454,geometry/pose_raw,,0.017080681398510933,-0.020111816003918648,0.10327363759279251,-0.014550269581377506,-0.16960443556308746,0.0,0.18549928069114685
,,,20,,[55416. 55134. 54511. 54343.],[49284. 48212. 45888. 47148.],,,,,4435,crazyflie/motors,,,,,,,,
,,,21,,,,,,,,4025,crazyflie/status,3.0140764713287354,,,,,,,
,,,22,,,,,,,,4472,geometry/pose_raw,,0.01907789334654808,-0.019835803657770157,0.1038796454668045,-0.015257718041539192,-0.15311039984226227,0.0,0.1925557404756546
,,,23,,,,,,,,4493,geometry/pose_raw,,0.011798505671322346,-0.007617227267473936,0.10277752578258514,-0.013407114893198013,-0.15721891820430756,0.0,0.19944721460342407
,,,24,,,,,,,,4502,geometry/pose_raw,,0.015895364806056023,-0.003344498109072447,0.10383664071559906,-0.012710429728031158,-0.15544690191745758,0.0,0.2030031383037567
,,,25,,,,,,,,4512,geometry/pose_raw,,0.016449416056275368,-0.002516524400562048,0.10422253608703613,-0.0127178356051445,-0.15708304941654205,0.0,0.20656193792819977
,,,26,,,,,,,,4521,geometry/pose_raw,,0.012678273022174835,-0.0017512982012704015,0.10372191667556763,-0.012713693082332611,-0.1582389622926712,0.0,0.21011854708194733
,,,27,,,,,,,,4532,geometry/pose_raw,,0.011579455807805061,-0.00028135639149695635,0.10375572741031647,-0.012566358782351017,-0.14675875008106232,0.0,0.21190902590751648
,,,28,,[54493. 53470. 53341. 54416.],[47961. 45245. 46807. 50395.],,,,,4534,crazyflie/motors,,,,,,,,
,,,29,,,,,,,,4541,geometry/pose_raw,,0.010784276761114597,0.00038892001612111926,0.10383658856153488,-0.01254512369632721,-0.1399199664592743,0.0,0.21534042060375214
,,,30,,,,,,,,4552,geometry/pose_raw,,0.009839523583650589,0.0011924236314371228,0.10390885174274445,-0.01251805666834116,-0.13487084209918976,0.0,0.21874430775642395
,,,31,,,,,,,,4563,geometry/pose_raw,,0.002135554561391473,-0.004934148862957954,0.10244249552488327,-0.01401060726493597,-0.13118433952331543,0.0,0.22212360799312592
,,,32,,,,,,,,4572,geometry/pose_raw,,0.00023679531295783818,-0.0021565614733844995,0.10222696512937546,-0.013608247973024845,-0.12765341997146606,0.0,0.22420859336853027
,,,33,,,,,,,,4582,geometry/pose_raw,,-0.0016099971253424883,-0.0011613849783316255,0.1020088866353035,-0.013526372611522675,-0.12123686820268631,0.0,0.22748222947120667
,,,34,,,,,,,,4592,geometry/pose_raw,,-0.006648890674114227,0.00864998996257782,0.10103323310613632,-0.011419086717069149,-0.12306659668684006,0.0,0.23073117434978485
,,,35,,,,,,,,4602,geometry/pose_raw,,-0.00861410703510046,0.008850228041410446,0.10073168575763702,-0.011387865990400314,-0.1205282211303711,0.0,0.23395751416683197
,,,36,,,,,,,,4612,geometry/pose_raw,,-0.009696773253381252,0.00916313473135233,0.10061217099428177,-0.011291544884443283,-0.11711922287940979,0.0,0.23756587505340576
,,,37,,,,,,,,4622,geometry/pose_raw,,-0.010875661857426167,0.009397337213158607,0.10047917068004608,-0.011198332533240318,-0.10859306156635284,0.0,0.24076619744300842
,,,38,,,,,,,,4632,geometry/pose_raw,,-0.013736248016357422,0.009790495969355106,0.09991411864757538,-0.011026282794773579,-0.10326920449733734,0.0,0.24394813179969788
,,,39,,[55215. 54803. 52234. 52465.],[49553. 48833. 44499. 45627.],,,,,4634,crazyflie/motors,,,,,,,,
,,,40,,,,,,,,4642,geometry/pose_raw,,-0.015089302323758602,0.01041838712990284,0.09968578070402145,-0.010788073763251305,-0.09241673350334167,0.0,0.24711675941944122
