audio_timestamp,frequencies,fs,index,mic_positions,motors_pwm,motors_thrust,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,timestamp,topic,vbat,vx,vy,x,y,yaw_deg,yaw_rate_deg,z
,,,0,,,,,,,,106994,geometry/pose_raw,,8.281388282775879,7.138406753540039,85.88279724121094,72.45048522949219,-0.016897723078727722,0.0,-1.5577229261398315
,,,1,,,,,,,,107004,geometry/pose_raw,,8.28542709350586,7.141867637634277,85.96565246582031,72.52185821533203,-0.01631051115691662,0.0,-1.5592358112335205
,,,2,,,,,,,,107013,geometry/pose_raw,,8.289424896240234,7.145524501800537,86.04854583740234,72.59326934814453,-0.016151806339621544,0.0,-1.5607486963272095
,,,3,,,,,,,,107024,geometry/pose_raw,,8.29340648651123,7.14934778213501,86.13148498535156,72.66471099853516,-0.01651807874441147,0.0,-1.5622632503509521
,,,4,,,,,,,,107034,geometry/pose_raw,,8.29758358001709,7.15307092666626,86.21446228027344,72.73619079589844,-0.016725532710552216,0.0,-1.563779354095459
,,,5,,,,,,,,107044,geometry/pose_raw,,8.301644325256348,7.1566901206970215,86.29747772216797,72.80770874023438,-0.017486747354269028,0.0,-1.5652951002120972
,,,6,,,,,,,,107054,geometry/pose_raw,,8.305351257324219,7.160660743713379,86.38053894042969,72.87926483154297,-0.019699862226843834,0.0,-1.5668100118637085
,,,7,,,,,,,,107063,geometry/pose_raw,,8.309099197387695,7.16447639465332,86.46363830566406,72.95085906982422,-0.0202556811273098,0.0,-1.5683246850967407
,,,8,,,,,,,,107073,geometry/pose_raw,,8.313136100769043,7.168209552764893,86.5467758178711,73.0224838256836,-0.02038748562335968,0.0,-1.5698392391204834
,,,9,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,107080,crazyflie/motors,,,,,,,,
,,,10,,,,,,,,107083,geometry/pose_raw,,8.317279815673828,7.172133922576904,86.62995147705078,73.09414672851562,-0.020262228325009346,0.0,-1.5713536739349365
,,,11,,,,,,,,107093,geometry/pose_raw,,8.321243286132812,7.175947189331055,86.71317291259766,73.16585540771484,-0.02044932171702385,0.0,-1.5728678703308105
,,,12,,,,,,,,107104,geometry/pose_raw,,8.325102806091309,7.1796064376831055,86.79643249511719,73.23759460449219,-0.020886963233351707,0.0,-1.5743815898895264
,,,13,,,,,,,,107113,geometry/pose_raw,,8.32896614074707,7.183241367340088,86.87973022460938,73.30937194824219,-0.02100260742008686,0.0,-1.575895071029663
,,,14,,,,,,,,107124,geometry/pose_raw,,8.332893371582031,7.186909198760986,86.96306610107422,73.38118743896484,-0.02224251627922058,0.0,-1.577408790588379
,,,15,,,,,,,,107134,geometry/pose_raw,,8.336661338806152,7.190483093261719,87.04644012451172,73.45303344726562,-0.02311408333480358,0.0,-1.5789235830307007
,,,16,,,,,,,,107145,geometry/pose_raw,,8.340362548828125,7.194169044494629,87.1298599243164,73.52491760253906,-0.024361705407500267,0.0,-1.580439567565918
,,,17,,,,,,,,107153,geometry/pose_raw,,8.344206809997559,7.197848796844482,87.21331787109375,73.59683227539062,-0.025290941819548607,0.0,-1.5819551944732666
,,,18,,,,,,,,107164,geometry/pose_raw,,8.348151206970215,7.201414585113525,87.29681396484375,73.66878509521484,-0.0251527838408947,0.0,-1.5834709405899048
,,,19,,,,,,,,107174,geometry/pose_raw,,8.352148056030273,7.205103397369385,87.3803482055664,73.74077606201172,-0.025805670768022537,0.0,-1.5849874019622803
,,,20,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,107180,crazyflie/motors,,,,,,,,
,,,21,,,,,,,,107183,geometry/pose_raw,,8.35609245300293,7.208691120147705,87.46392059326172,73.81280517578125,-0.026052044704556465,0.0,-1.5865041017532349
,,,22,,,,,,,,107194,geometry/pose_raw,,8.359946250915527,7.212621212005615,87.54753875732422,73.8848648071289,-0.02745211496949196,0.0,-1.5880210399627686
,,,23,,,,,,,,107205,geometry/pose_raw,,8.36416244506836,7.215933322906494,87.63119506835938,73.95696258544922,-0.02563256397843361,0.0,-1.5895386934280396
,,,24,,,,,,,,107214,geometry/pose_raw,,8.368396759033203,7.219359874725342,87.71488952636719,74.02909851074219,-0.025138195604085922,0.0,-1.5910574197769165
,,,25,,,,,,,,107223,geometry/pose_raw,,8.372173309326172,7.223128795623779,87.79862976074219,74.10126495361328,-0.026371857151389122,0.0,-1.5925768613815308
,,,26,,,,,,,,107233,geometry/pose_raw,,8.376089096069336,7.22667121887207,87.88240814208984,74.17346954345703,-0.025276636704802513,0.0,-1.5940959453582764
,,,27,,,,,,,,107243,geometry/pose_raw,,8.379833221435547,7.230190277099609,87.96621704101562,74.24571228027344,-0.02463536709547043,0.0,-1.5956146717071533
,,,28,,,,,,,,107253,geometry/pose_raw,,8.383832931518555,7.233607292175293,88.05006408691406,74.3179931640625,-0.023294059559702873,0.0,-1.5971351861953735
,,,29,,,,,,,,107263,geometry/pose_raw,,8.387691497802734,7.2371392250061035,88.13394927978516,74.39030456542969,-0.023982904851436615,0.0,-1.598658800125122
,,,30,,,,,,,,107273,geometry/pose_raw,,8.39176082611084,7.2407636642456055,88.21788024902344,74.46265411376953,-0.024338653311133385,0.0,-1.6001858711242676
,,,31,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,107280,crazyflie/motors,,,,,,,,
,,,32,,,,,,,,107283,geometry/pose_raw,,8.39574146270752,7.244524002075195,88.30184936523438,74.53504180908203,-0.025101838633418083,0.0,-1.601716160774231
