audio_timestamp,frequencies,fs,index,mic_positions,motors_pwm,motors_thrust,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,timestamp,topic,vbat,vx,vy,x,y,yaw_deg,yaw_rate_deg,z
,,,0,,,,,,,,260414,geometry/pose_raw,,5.46324348449707,8.845230102539062,43.51525115966797,69.3797607421875,0.02830863744020462,0.0,-2.1913859844207764
,,,1,,,,,,,,260423,geometry/pose_raw,,5.466614246368408,8.85077953338623,43.56985855102539,69.46826171875,0.028115957975387573,0.0,-2.1941676139831543
,,,2,,,,,,,,260433,geometry/pose_raw,,5.469820499420166,8.856378555297852,43.6245002746582,69.55681610107422,0.027438897639513016,0.0,-2.1969501972198486
,,,3,,,,,,,,260444,geometry/pose_raw,,5.473257541656494,8.862041473388672,43.679176330566406,69.64542388916016,0.027419397607445717,0.0,-2.199732542037964
,,,4,,,,,,,,260454,geometry/pose_raw,,5.4766740798950195,8.867791175842285,43.73388671875,69.73409271240234,0.027519991621375084,0.0,-2.2025158405303955
,,,5,,,,,,,,260463,geometry/pose_raw,,5.479997158050537,8.87358283996582,43.788631439208984,69.82282257080078,0.027447376400232315,0.0,-2.2053020000457764
,,,6,,,,,,,,260473,geometry/pose_raw,,5.483181476593018,8.879443168640137,43.84341049194336,69.91160583496094,0.025931086391210556,0.0,-2.2080907821655273
,,,7,,,,,,,,260483,geometry/pose_raw,,5.486586570739746,8.885263442993164,43.898223876953125,70.00045013427734,0.026212727651000023,0.0,-2.210881233215332
,,,8,,,,,,,,260493,geometry/pose_raw,,5.489924430847168,8.891120910644531,43.953067779541016,70.08934783935547,0.026257798075675964,0.0,-2.2136733531951904
,,,9,,,,,,,,260503,geometry/pose_raw,,5.493121147155762,8.896831512451172,44.0079460144043,70.17830657958984,0.0249286200851202,0.0,-2.216468095779419
,,,10,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,260506,crazyflie/motors,,,,,,,,
,,,11,,,,,,,,260513,geometry/pose_raw,,5.496375560760498,8.902482032775879,44.06285858154297,70.26731872558594,0.023896589875221252,0.0,-2.2192649841308594
,,,12,,,,,,,,260523,geometry/pose_raw,,5.499635219573975,8.908434867858887,44.11780548095703,70.35639190673828,0.023510707542300224,0.0,-2.2220630645751953
,,,13,,,,,,,,260533,geometry/pose_raw,,5.503140926361084,8.914300918579102,44.172786712646484,70.44551849365234,0.023814892396330833,0.0,-2.2248623371124268
,,,14,,,,,,,,260543,geometry/pose_raw,,5.506556987762451,8.920109748840332,44.22780227661133,70.53470611572266,0.02285975217819214,0.0,-2.2276623249053955
,,,15,,,,,,,,260552,geometry/pose_raw,,5.509801387786865,8.925975799560547,44.28285217285156,70.62395477294922,0.021551253274083138,0.0,-2.230464220046997
,,,16,,,,,,,,260563,geometry/pose_raw,,5.513136386871338,8.931808471679688,44.33793640136719,70.7132568359375,0.02162332460284233,0.0,-2.2332680225372314
,,,17,,,,,,,,260573,geometry/pose_raw,,5.516296863555908,8.937785148620605,44.3930549621582,70.80261993408203,0.020597996190190315,0.0,-2.2360732555389404
,,,18,,,,,,,,260583,geometry/pose_raw,,5.519715309143066,8.943506240844727,44.44820785522461,70.89203643798828,0.020786240696907043,0.0,-2.2388813495635986
,,,19,,,,,,,,260593,geometry/pose_raw,,5.52320671081543,8.949019432067871,44.503395080566406,70.98151397705078,0.02116071619093418,0.0,-2.241692066192627
,,,20,,,,,,,,260603,geometry/pose_raw,,5.526476860046387,8.954513549804688,44.55861282348633,71.071044921875,0.02116999588906765,0.0,-2.24450421333313
,,,21,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,260606,crazyflie/motors,,,,,,,,
,,,22,,,,,,,,260613,geometry/pose_raw,,5.529691219329834,8.960296630859375,44.61386489868164,71.16062927246094,0.021335570141673088,0.0,-2.247318983078003
,,,23,,,,,,,,260623,geometry/pose_raw,,5.533201217651367,8.965957641601562,44.66914749145508,71.25027465820312,0.021722709760069847,0.0,-2.2501373291015625
,,,24,,,,,,,,260633,geometry/pose_raw,,5.53669548034668,8.971687316894531,44.724464416503906,71.33998107910156,0.02225932665169239,0.0,-2.252958059310913
,,,25,,,,,,,,260643,geometry/pose_raw,,5.539963722229004,8.977764129638672,44.779815673828125,71.42974090576172,0.021060338243842125,0.0,-2.2557804584503174
,,,26,,,,,,,,260653,geometry/pose_raw,,5.543554782867432,8.98360824584961,44.835201263427734,71.51956176757812,0.021943675354123116,0.0,-2.258604049682617
,,,27,,,,,,,,260663,geometry/pose_raw,,5.546990871429443,8.989324569702148,44.890621185302734,71.60944366455078,0.02230149507522583,0.0,-2.2614288330078125
,,,28,,,,,,,,260674,geometry/pose_raw,,5.550518989562988,8.994937896728516,44.946075439453125,71.69937896728516,0.022696271538734436,0.0,-2.2642550468444824
,,,29,,,,,,,,260683,geometry/pose_raw,,5.553934097290039,9.000598907470703,45.001564025878906,71.78937530517578,0.022514695301651955,0.0,-2.267083168029785
,,,30,,,,,,,,260693,geometry/pose_raw,,5.557394504547119,9.006312370300293,45.05708694458008,71.87942504882812,0.022992689162492752,0.0,-2.269913673400879
,,,31,,,,,,,,260703,geometry/pose_raw,,5.560929298400879,9.012173652648926,45.11264419555664,71.96953582763672,0.023326806724071503,0.0,-2.2727468013763428
,,,32,,[0. 0. 0. 0.],[0. 0. 0. 0.],,,,,260706,crazyflie/motors,,,,,,,,
,,,33,,,,,,,,260713,geometry/pose_raw,,5.564607620239258,9.01791000366211,45.16823959350586,72.05970001220703,0.023861238732933998,0.0,-2.275582790374756
